% Model,Tutorial_final_sweep_part3_solved.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 11 2022, 16:37"
% Table,Table 27 - 
% L_junc (nH),Eigenfrequency (GHz),abs(emw.Ielement_1)^2 * L_junc / (solid.Wk_tot * 2 + abs(emw.Ielement_1)^2 * L_junc / 2 + emw.intWm + emw.intWe + 0.25 * real(intop1(emw.ecd1.Jex / emw.iomega * conj(emw.Ex)+emw.ecd1.Jey / emw.iomega * conj(emw.Ey)+emw.ecd1.Jez / emw.iomega * conj(emw.Ez)))) (1)
9.035,6.44985044332333+1.2070803031700387E-5i,1.1377147232173323E-5
9.035,6.449961830073482+4.068962678162478E-5i,4.750977513890204E-6
9.035,6.450125645424968+9.513507177215028E-5i,9.466071949393594E-6
9.035,6.450173526425128+3.1180515352420692E-6i,4.0978665333655476E-4
9.035,6.450227498845126+8.771325682781714E-6i,1.7900989959770294E-4
9.035,6.45043142190708+6.827328243633534E-4i,9.135346208261247E-6
9.035,6.450546496935304+1.0997875170758576E-5i,0.0010072220003830943
9.035,6.450859838533159+0.0013093322562282377i,6.883727032675656E-6
9.035,6.451033960831455+1.959793355289549E-4i,1.0579772508924474E-4
9.035,6.45112005810541+0.0038801670044166874i,1.5507655938570534E-6
9.035,6.451295269859596+0.0015251714452953382i,6.363511253007911E-7
9.035,6.451515353947738+0.0028167593466067345i,1.9485742332929822E-6
9.035,6.451703459567788+1.1737741505242227E-4i,8.005879582478559E-5
9.035,6.451853743444371+0.0012139560709391501i,1.4693164641641193E-5
9.035,6.451883517964573+2.9352043826343236E-5i,2.0982879238940657E-5
9.035,6.452044987093864+2.5313870354819377E-6i,2.461539233758522E-5
9.035,6.452194422425833+1.3698164665900302E-5i,1.623834354314842E-5
9.035,6.452220330346841+2.791784346127045E-4i,9.460423362920813E-5
9.035,6.4523651900861685+0.005214315128280979i,4.8524212736881455E-6
9.035,6.4524419876941135+2.0952893036201824E-5i,2.6523815740345688E-5
9.035,6.452465306504919+8.369277430151076E-5i,1.308555853090116E-4
9.035,6.45263779878736+6.788823594304254E-5i,4.380304085539859E-6
9.035,6.4527185929525235+2.352727995562876E-5i,2.031145172537464E-5
9.035,6.452921246617296+8.626304420390058E-6i,2.2879584826005246E-5
9.035,6.452973676212117+1.5671950410593395E-5i,3.107059822313455E-5
9.035,6.453335507928735+3.055913566640098E-5i,2.142261184057612E-5
9.035,6.453511985154056+0.001120617767249894i,1.1817162854973626E-5
9.035,6.453598037255563+3.7238866437450275E-5i,2.8454798943457516E-5
9.035,6.453767850216337+7.87280223942022E-5i,2.201765934900366E-5
9.035,6.453850296887272+0.0012977385799235565i,1.038702347025057E-6
9.035,6.453855677868423+3.158448467486416E-6i,1.1361705135105245E-4
9.035,6.454032400047621+6.626359753987102E-5i,1.053597410458904E-4
9.035,6.45444011694215+1.8711990844911078E-5i,2.0152995521284172E-5
9.035,6.454511691872591+0.005550737350487102i,8.395857774017902E-6
9.035,6.454626224063885+1.0532597613279166E-4i,7.497880134613834E-5
9.035,6.45463236700728+0.0014514788386609148i,8.748122924716372E-6
9.035,6.454727394936248+0.006370574366468604i,4.037175814582501E-6
9.035,6.454909759425474+1.0282279702817176E-4i,6.425027852760088E-6
9.035,6.455121996153663+0.0057017151681892225i,2.6327666552124544E-6
9.035,6.455245963363378+2.5381602682812334E-5i,2.963895665286517E-5
9.035,6.455401780155279+1.9487631867512575E-5i,1.538922924330755E-5
9.035,6.4555707583241215+3.3151799851483333E-5i,6.963024726619715E-6
9.035,6.4555797657046625+0.008433282560210491i,1.0911805994521547E-6
9.035,6.4555953495047875+0.005866749718892219i,8.835182168945797E-6
9.035,6.455620645464299+0.0018684927721363703i,2.4015288179365195E-6
9.035,6.4556749004054765+2.23169559316306E-5i,2.174593725837615E-4
9.035,6.455837848196722+0.0013015282584362443i,1.5372791696583979E-6
9.035,6.455921680647876+6.663398811267828E-6i,1.0556746269883087E-4
9.035,6.455939899170232+5.055343353105346E-5i,8.676401269259085E-6
9.035,6.456005196876622+0.0018409437602288762i,1.7988576061667875E-5
9.035,6.456038116990342+1.7971860394722748E-7i,4.83237140365871E-5
9.035,6.456059871543739+0.006307765161126733i,4.481733492832396E-6
9.035,6.456248434127077+0.0014918551499023883i,1.2716325947024605E-5
9.035,6.456347357650243+6.572480267772404E-7i,4.5728844266343805E-4
9.035,6.4564972030874115+3.012913242648774E-5i,3.6309063303786366E-4
9.035,6.456603052075356+2.380661509944985E-5i,2.381591906544976E-4
9.035,6.456639067588341+0.001702553254988663i,6.380733328139973E-6
9.035,6.456745532808198+3.9327280717688743E-5i,1.9847836648371095E-4
9.035,6.456818105541562+0.005265041464501602i,7.3241797879856556E-6
9.035,6.456820411641338+2.985433965304318E-4i,2.1667793177162085E-4
9.035,6.456893247144795+3.400108856117451E-6i,2.2985713971304892E-4
9.035,6.457231598508041+1.905422228537051E-5i,6.1005391373156E-6
9.035,6.457423057951972+0.002027619416267071i,1.1609120820947031E-5
9.035,6.4575895780905395+5.1555523983507506E-5i,2.667307508787927E-4
9.035,6.457654049093134+0.0016488057498367644i,4.7469057551701024E-5
9.035,6.457779148955183+2.2029832055355533E-7i,6.058414626454617E-4
9.035,6.457948095548451+1.8360550444353481E-6i,3.891868429006926E-5
9.035,6.458021003845498+4.69106769651573E-6i,3.1830785991161376E-5
9.035,6.45809985247016+1.055617867127139E-5i,2.833468878921761E-5
9.035,6.458277561387231+5.353805116579641E-6i,0.0022736347168858377
9.035,6.458293520821418+2.3727141485635472E-5i,3.660989241384099E-4
9.035,6.458486777712584+1.5592938879415154E-5i,2.93980677347397E-4
9.035,6.4585885939924355+5.5929342626036425E-6i,0.0037057652529157133
9.035,6.458688259580149+1.4711732347241074E-6i,5.038055458163562E-4
9.035,6.458692742300538+0.0015552747263361528i,2.415714599520278E-7
9.035,6.459196567971376+1.5995979704121474E-5i,0.007370712194588518
9.035,6.459442126015037+4.703493050371209E-6i,0.0023787402596650016
9.035,6.459522551863255+2.2354013208577546E-6i,0.013836363878129445
9.035,6.459635690735362+0.0017937070259929214i,4.3705018406837235E-5
9.035,6.459659877389688-7.602824321679609E-6i,0.18366526756145268
9.035,6.459730856915844+0.0015248823229336397i,1.1437103422778327E-4
9.035,6.459757129577056+1.12320321236337E-5i,0.21670254480251328
9.035,6.459867591484788+6.231569437407021E-6i,0.09151210442050337
9.035,6.459903936198659+1.0928097040220302E-5i,0.18092028586187667
9.035,6.459928238422663-1.0816505703410552E-5i,0.6743423860953569
9.035,6.460041700196485+3.545746358211248E-6i,0.033760437344336605
9.035,6.460253721640866+1.3054377000382048E-6i,0.02324025859509873
9.035,6.460403225702801+8.965674797210791E-6i,0.00502272432519685
9.035,6.46071156694478+0.001527819574375817i,5.392398819625595E-4
9.035,6.461218158977579+1.8100731796854624E-7i,2.8090411585893844E-4
9.035,6.461267023757167-3.7353147530683057E-6i,9.74986396499709E-6
9.037,6.441504741575424+1.2522991240882312E-5i,1.3072237231274672E-7
9.037,6.441548877813946+6.553257116236031E-6i,3.838773105296086E-8
9.037,6.441727582450514+0.0020402874168074965i,5.38649720167264E-7
9.037,6.441807692742175+3.016771537705709E-6i,2.816202272342247E-7
9.037,6.441935157353457+1.2115223667848104E-5i,1.131246359850247E-6
9.037,6.441937060983416+7.499945312624415E-4i,1.9291716127666932E-7
9.037,6.442097578699689+3.454032739411734E-6i,7.372822681235736E-7
9.037,6.442256277056627+6.470267270038187E-7i,1.2626834379415814E-7
9.037,6.442363415323467+2.3635500221913696E-6i,2.374774093044388E-6
9.037,6.4426267831698425+1.3042820616584815E-5i,1.1066321833190238E-6
9.037,6.442638097677883+5.598022490041782E-6i,4.2502024611541954E-7
9.037,6.442985711637298+7.681699381234055E-4i,1.1945466721298155E-7
9.037,6.4430571755263735+0.002183940181787924i,1.446923916617103E-6
9.037,6.443196555599865+8.306801716623739E-4i,1.0835040988459263E-7
9.037,6.44326468531767+2.125664860402999E-5i,9.766361630688907E-8
9.037,6.443553667770245+6.828496983056782E-8i,6.252538018749181E-7
9.037,6.443565359706944+1.4657611166798862E-6i,2.055020258715945E-6
9.037,6.443678148045795+7.714931368492372E-5i,7.352397785002195E-7
9.037,6.443774478189496+2.355695122507477E-6i,2.1158744523583244E-8
9.037,6.443855269048799+8.015110101981725E-4i,2.895120599318604E-7
9.037,6.443981522255885+5.329322882092645E-6i,1.4712468507942847E-6
9.037,6.444118573930238+7.612179079906491E-6i,2.1363819586154928E-7
9.037,6.4442127364439195+1.7736117672274566E-6i,2.750691993211169E-6
9.037,6.4442421529356935+7.87088137816797E-4i,7.774485780214603E-7
9.037,6.444520308280861+2.4451631936739444E-6i,5.960639573392836E-7
9.037,6.4447474491252725+0.0030108426728685483i,3.582873438818683E-7
9.037,6.444861380709113+4.712602392919241E-7i,0.003166071632569575
9.037,6.445148017605395+3.010056128741512E-5i,2.7083927169114577E-5
9.037,6.4454453468646+0.0010097028584589453i,2.3789525442647345E-6
9.037,6.445458057968396+9.744457285289431E-4i,2.6832276566869713E-7
9.037,6.445462149101245+1.9431335556562713E-6i,4.242842620439115E-7
9.037,6.445546167073164+4.508246518297776E-5i,2.3092808650774086E-7
9.037,6.44557459170621+2.0077690195866417E-4i,4.5663344486434596E-7
9.037,6.446022141282521+7.055064258868325E-6i,2.204836272503936E-5
9.037,6.446027727451569+0.006885059819674058i,5.120156610035793E-7
9.037,6.446061496632585+1.0437394864772511E-6i,2.2701148790576955E-4
9.037,6.44624650792774+4.265141922897981E-6i,6.70658869497003E-6
9.037,6.446794871005735+1.1980885661583398E-5i,1.915448699066926E-6
9.037,6.44681682567848+0.004796713506367516i,1.3184921786444129E-6
9.037,6.446925380793222+3.9586752194868326E-5i,1.6596287540600202E-6
9.037,6.446981350009509+0.006654993557618059i,2.53075512775802E-6
9.037,6.447133551152121+1.2216616790316702E-5i,1.0901364837467418E-7
9.037,6.447291953216686+2.287520523676873E-7i,5.7937705153435E-6
9.037,6.447592306031504+4.292380061609832E-7i,3.993487225490651E-6
9.037,6.447958449470687+3.86030472322653E-6i,1.3547694734762115E-6
9.037,6.448182184859486+2.430225122384419E-5i,9.272233279269212E-6
9.037,6.4482173914837215+4.359137063165848E-4i,2.8007470057440395E-6
9.037,6.448353627400703+0.006723032159239487i,6.660084254960944E-6
9.037,6.448564542825668+2.40144982270409E-6i,3.8040704334332314E-6
9.037,6.448687154594681+1.1713902724845238E-5i,1.2622237669128868E-6
9.037,6.448770910921121+1.6818662134990234E-6i,7.244891474644045E-5
9.037,6.4488115670682555+0.004378711530131565i,4.62012137011321E-6
9.037,6.448970847802236+0.0029873711324584183i,9.189144720726481E-7
9.037,6.449230257763224+0.003978166756614875i,3.076233712484094E-6
9.037,6.44931533929024+3.5170373428150944E-6i,3.354810832906789E-5
9.037,6.449626799259458+3.7948353067253114E-6i,4.1075164430524375E-5
9.037,6.449708755139022+0.0039021218616081634i,8.15235563393189E-6
9.037,6.449712990617962+2.6689921428283545E-6i,1.1527827062488551E-4
9.037,6.449758112487473+3.797460516707147E-5i,2.357766373131008E-5
9.037,6.449849531356139+1.2997976132289242E-5i,6.212476883443453E-6
9.037,6.4499619831742825+4.072463054793025E-5i,1.14387055140488E-5
9.037,6.450125275639046+9.452627761004703E-5i,3.0016093476934776E-5
9.037,6.4501741135302355+3.2378854642013064E-6i,4.5852638440909067E-4
9.037,6.450228208699401+1.0330063108351005E-5i,3.519405834220692E-4
9.037,6.450431559597318+6.832058064514433E-4i,6.48548628585738E-6
9.037,6.4505454248074425+1.2009733335283853E-5i,0.0012513943191847059
9.037,6.4508599341123585+0.0013096102017728043i,6.623077346278919E-6
9.037,6.4510329973308025+1.9677947317254673E-4i,1.0019148160833865E-4
9.037,6.451119897512773+0.003880333587501958i,3.6845502792741177E-6
9.037,6.451295332607694+0.0015246959627338845i,9.07398793823255E-7
9.037,6.451518493457439+0.002817843453465612i,7.702658929567175E-6
9.037,6.451703600990893+1.1803653501487783E-4i,6.538111778593884E-5
9.037,6.451854131094734+0.0012139750994891868i,4.227668077821727E-5
9.037,6.451885583117704+2.628788407918476E-5i,8.053177164894263E-6
9.037,6.4520452422768555+2.5884314057492828E-6i,3.984993335365323E-5
9.037,6.452194535176693+1.3662701376610028E-5i,4.197957971589756E-6
9.037,6.452222726276611+2.7898345915596456E-4i,7.49909882490782E-5
9.037,6.452364927101895+0.005214156658265614i,2.346924484926955E-7
9.037,6.452442181314821+2.051933263862586E-5i,1.6695594336508125E-4
9.037,6.452465415413782+8.369691452540573E-5i,6.0849005177384346E-5
9.037,6.452637367857349+6.77013565517699E-5i,5.2388283046181095E-6
9.037,6.4527172654183005+2.40974263598993E-5i,1.4183987920305013E-5
9.037,6.4529211207846116+8.971442546509078E-6i,1.8257134648148356E-5
9.037,6.452973607661976+1.5897417046044092E-5i,6.857878932827716E-5
9.037,6.4533351427485135+3.065864510890865E-5i,3.163064424436555E-5
9.037,6.453512653216279+0.0011209602677888782i,8.887679006671988E-6
9.037,6.453597958140321+3.556981946297716E-5i,4.600840701910704E-5
9.037,6.453766098196338+7.94278041569597E-5i,2.3674577531540543E-5
9.037,6.453850261501635+0.001297708826167282i,5.268328011737227E-6
9.037,6.4538555570204075+2.7978864749677464E-6i,1.3078568689360332E-4
9.037,6.454033853913379+6.187258097885691E-5i,1.0178223674672414E-4
9.037,6.4544431505998405+1.988680181455711E-5i,2.7382361306323177E-4
9.037,6.454511753350357+0.005550742755008762i,1.5949804872274176E-6
9.037,6.454627039835906+1.0550400472572941E-4i,1.249483458865886E-4
9.037,6.454631623738299+0.001448755820185597i,8.46063806204899E-5
9.037,6.45472722625009+0.006370996644000799i,5.040258436385741E-6
9.037,6.454909878429693+1.0306339574434077E-4i,7.81857107543534E-6
9.037,6.455120962938324+0.0057016299803019374i,2.1791351444483187E-5
9.037,6.455246102883902+2.543783443420703E-5i,1.3887498885126348E-6
9.037,6.455401775705048+1.9833131958444187E-5i,5.603177140277889E-5
9.037,6.455570748404079+3.3294246007489536E-5i,1.0314174779717746E-5
9.037,6.455578960884607+0.008433513075580924i,7.640284887895516E-6
9.037,6.455598969690316+0.005866139854781285i,7.180980671381515E-6
9.037,6.455620716721658+0.0018684584343359727i,5.369790237884206E-6
9.037,6.455674572677297+2.235828954569655E-5i,1.770454986710459E-4
9.037,6.45583581368018+0.0013063814555752723i,9.515345845082205E-5
9.037,6.455921852248365+6.7172104050379E-6i,2.416882322267629E-4
9.037,6.455940124476175+5.1591389662616214E-5i,3.1643163857650726E-4
9.037,6.456006627733202+0.0018419469885313474i,1.0600404972810547E-5
9.037,6.456038134322737+2.9475274951756215E-7i,9.061242611374588E-5
9.037,6.456056510161822+0.006308419445596964i,1.1261018626694528E-6
9.037,6.456249403495704+0.0014899182487674598i,2.0944189941992316E-4
9.037,6.4563480637099495+1.169244398257381E-6i,1.3603772147981996E-4
9.037,6.456494696277377+2.995610610624485E-5i,1.9020995056308757E-4
9.037,6.456600161306679+2.371582784129719E-5i,4.809679001588951E-4
9.037,6.456640358726702+0.0017021888372141115i,1.9675517278175613E-5
9.037,6.456745497240084+3.981156688178077E-5i,0.0014505917448087748
9.037,6.456817016574535+0.00526511227500218i,2.851339729660872E-5
9.037,6.456818936600423+2.989543654113086E-4i,6.96746300230205E-4
9.037,6.456892182523703+3.555567759819248E-6i,4.431186140222839E-4
9.037,6.457232015939805+1.879823784014967E-5i,4.442753689474256E-4
9.037,6.457423128124548+0.0020274783826306126i,1.2234037782746135E-5
9.037,6.457588521507164+5.173471641153768E-5i,3.951732240506412E-5
9.037,6.457652703774332+0.001646307221268918i,2.568209157369176E-5
9.037,6.457779001251781+2.9787925434262923E-7i,0.0010200894512148472
9.037,6.457948075573993+2.079997665797244E-6i,0.0014057260357888755
9.037,6.458018928880559+5.40513567965069E-6i,0.0030217343243485275
9.037,6.458098096510632+1.0088501234725789E-5i,0.0017765980338384105
9.037,6.458277691852674+5.805667254351974E-6i,0.0013043592256031468
9.037,6.458292611375525+2.3140168084043502E-5i,0.001741700744607162
9.037,6.458486899445071+1.5921736555675794E-5i,0.0024603217725322596
9.037,6.458591296994317+1.60335629141343E-6i,0.007166000189700023
9.037,6.458677859273205+5.243364330903293E-6i,0.04579467164498898
9.037,6.4586941990314575+0.0015542862443793147i,1.042273911945141E-4
9.037,6.459164986111817+2.6049671900324336E-5i,0.7213340826842223
9.037,6.459188375026642-3.3184161095918424E-5i,0.7892850956525084
9.037,6.459445915729804+2.9757068327408438E-6i,0.15205917932571833
9.037,6.459521617180316+1.347763409705836E-6i,0.0024656781472470646
9.037,6.459636009178385+0.0017932578552921023i,1.9025945223364907E-4
9.037,6.4596916667391815+6.861708935142101E-6i,0.006799532607774637
9.037,6.459729073998929+0.0015231277656092405i,5.084309421607824E-4
9.037,6.459802900000635+4.173265996947183E-6i,0.0128251103542362
9.037,6.4598701625183095+4.127104783319264E-7i,0.001567047827366139
9.037,6.459905018652776+7.927037006697595E-6i,3.8038793372103906E-4
9.037,6.460042807981404+4.644026069682414E-6i,0.002555351387558092
9.037,6.460253807275171+2.7242088637568305E-6i,0.0025275886203186128
9.037,6.460403216704967+8.14795246550262E-6i,4.470343875216614E-4
9.037,6.460711113626929+0.0015271560222435033i,2.0843114292588136E-4
9.037,6.461218724797114-3.87131474531742E-7i,6.472525361522092E-5
9.037,6.461261132052884+5.871584444698364E-7i,0.00272044465424241
9.039,6.441504761262751+1.2618834951825963E-5i,2.168832830215669E-8
9.039,6.441549060456253+6.669692279922966E-6i,2.833586143603623E-7
9.039,6.441727590868172+0.002040298830360806i,2.1618267691878719E-7
9.039,6.441807766232197+3.101934183039969E-6i,2.740974610076443E-8
9.039,6.44193534402296+1.1973078579294974E-5i,1.1325323018012175E-6
9.039,6.441936611696369+7.502834434267377E-4i,1.424331070497534E-7
9.039,6.442098127722055+2.7706238228587466E-6i,2.963685699300246E-7
9.039,6.442256241921599+6.228866212458071E-7i,3.806792481440817E-9
9.039,6.4423634864735435+2.091982939332632E-6i,2.015394453983224E-8
9.039,6.442626782568342+1.314162274534439E-5i,1.8056649012356933E-7
9.039,6.4426380410546+5.747574194446175E-6i,7.143148610522436E-8
9.039,6.44298619457967+7.676842811227404E-4i,4.5305408849845367E-8
9.039,6.443057930653446+0.00218361082690908i,4.567040671646337E-9
9.039,6.443196420187599+8.303617966289351E-4i,8.512204416953305E-8
9.039,6.443264584406201+2.1303573448592447E-5i,1.5975582277862046E-7
9.039,6.443553723289832-2.6948805827329533E-9i,1.6659528614270022E-7
9.039,6.443566070753184+1.1001297419739066E-7i,7.890425338913666E-8
9.039,6.4436782105333545+7.71276992119107E-5i,2.5958970633085393E-7
9.039,6.443774482161628+2.3379418908217962E-6i,9.617767536016227E-9
9.039,6.44385536667324+8.015707413377935E-4i,1.3419816010899429E-9
9.039,6.443981456232327+5.234410369391164E-6i,3.019039181114371E-8
9.039,6.444118522713371+7.590694668266342E-6i,1.2641473196693357E-7
9.039,6.444212753681644+1.616350290998656E-6i,3.9100038680575526E-8
9.039,6.444241902304839+7.868946591538183E-4i,1.2949709520192865E-8
9.039,6.444520327545645+2.5129012480974994E-6i,4.595865234805914E-10
9.039,6.4447476849569565+0.003010806429143022i,5.70692479821684E-9
9.039,6.444859211092759+1.8319473674542466E-7i,0.0034750786014086897
9.039,6.445148070247821+3.011807182335506E-5i,2.272059123046855E-5
9.039,6.445445871496152+0.001009152517985879i,3.167894982749946E-6
9.039,6.445458152688896+9.746352920133495E-4i,1.960295255628587E-9
9.039,6.445462063929325+2.6859895925293314E-6i,1.1756816752058383E-6
9.039,6.445545996009587+4.5409199289701446E-5i,3.272506165905357E-7
9.039,6.44557501747546+2.0098519943406528E-4i,3.7609588203381083E-7
9.039,6.44602184107638+6.7313073812122315E-6i,4.8629458055127856E-5
9.039,6.446027812784212+0.006885174927053826i,1.2278839878676734E-8
9.039,6.446061300479695+1.3943350466689049E-6i,2.479971446781835E-4
9.039,6.446245730055838+5.293212059298404E-6i,6.545061787229766E-7
9.039,6.446795365437499+1.196115776817428E-5i,2.183604083111989E-8
9.039,6.4468167395116645+0.004796951608894216i,1.8631857967962677E-6
9.039,6.446925615147022+3.92868708803332E-5i,2.678725626769569E-8
9.039,6.446980840742991+0.006654827803806394i,1.1442298861130547E-7
9.039,6.447133722839268+1.2357611624014856E-5i,7.120915566494983E-8
9.039,6.4472919888889795+1.9890109248361217E-7i,6.507801257874303E-7
9.039,6.447592421317933+1.5988534712928253E-7i,2.8977153356778665E-6
9.039,6.447958457993879+3.6999172084469095E-6i,1.4453531389179539E-8
9.039,6.4481817170430515+2.2884938925390975E-5i,4.008419018627104E-7
9.039,6.448217440858433+4.358680820711799E-4i,8.597664121574589E-7
9.039,6.448353815288264+0.006723271915349521i,3.564181828156738E-7
9.039,6.448564542697725+2.4206803569160444E-6i,1.0684598759536188E-6
9.039,6.44868800594787+1.176153510172184E-5i,3.4115038220251723E-7
9.039,6.448772308843234+2.7513599014678736E-6i,2.35719300270097E-7
9.039,6.448809843488648+0.004379052961042283i,6.211863232261994E-8
9.039,6.448971556861992+0.0029866221089537917i,4.05834286403087E-7
9.039,6.449229077277753+0.003977207816312956i,1.4897099344907746E-7
9.039,6.4493158753743876+5.178970871369952E-6i,3.3474760415419784E-7
9.039,6.449626433409344+3.715841819389039E-6i,2.1084056344170328E-6
9.039,6.44970589832396+0.00390505588504344i,1.621907850283825E-7
9.039,6.449712763311634+2.9434704089503562E-6i,1.433696561880177E-4
9.039,6.449758658416197+3.748330538346334E-5i,1.584373593675968E-6
9.039,6.449849163632157+1.2066202298844866E-5i,5.741649273080886E-6
9.039,6.4499608750160276+4.162767279053366E-5i,2.5476408076658664E-5
9.039,6.450125396701303+9.474955063401601E-5i,8.34958958345855E-6
9.039,6.450172590548158+3.1854281834107257E-6i,4.933094356133049E-4
9.039,6.450226993047914+8.481974584422925E-6i,1.985329018422519E-4
9.039,6.4504316400144175+6.831186495560101E-4i,2.3546399261908968E-7
9.039,6.450544526992587+1.1029018880850426E-5i,0.001393758550260723
9.039,6.450859483800352+0.0013097603814029091i,6.88528008156374E-6
9.039,6.451034483574652+1.9602766898801856E-4i,1.3939321796314677E-4
9.039,6.4511197353157845+0.003880331656048315i,1.0297398246610835E-6
9.039,6.451295285341232+0.0015255421351822128i,1.693147393751902E-7
9.039,6.451516452361252+0.0028161806450754294i,6.005169057535985E-8
9.039,6.4517034325880065+1.1768537409230426E-4i,1.4215935170914268E-4
9.039,6.45185380675951+0.0012140631741386213i,2.8683947842227096E-5
9.039,6.451885501213178+2.6160450419123488E-5i,1.0522062642126753E-6
9.039,6.4520451487713+2.7960973078253534E-6i,3.3918912771816857E-6
9.039,6.452194494597918+1.3896145634155116E-5i,4.95357606034789E-6
9.039,6.452221214293798+2.782973146618297E-4i,5.116122167003955E-6
9.039,6.452365677892516+0.0052140596523369675i,7.07807301637592E-7
9.039,6.452442186948797+2.0466939645397132E-5i,1.8168403756713303E-6
9.039,6.452465367332177+8.334166393083682E-5i,5.5329280590941315E-5
